stone_id,mean_std_per_class,std_CaOx,std_CHP,std_UA,std_MAP,std_CYS,std_OTH
S286,0.061230060270300084,0.16561357892128065,0.163173584709938,0.01744569248277261,0.004986428543356028,2.856233228503088e-06,0.016158220731224738
S288,0.043321036179755266,0.10899203913361011,0.08874340218128766,0.012921852871372016,0.0001989476939033855,0.013742444103609109,0.035327531094749294
S289,0.03500670616628794,0.06080103937688537,0.05223351969565761,0.04125234425322169,0.03604272870628576,0.008844561560611608,0.010866043405065588
S29,0.07817089516404553,0.2316605666283454,0.09015035101415877,0.14449443963703235,0.0012928295687368878,0.00014577210604380962,0.0012814120299559967
S290,0.06597739690105706,0.146641615782082,0.11594582798399629,0.023318633980955277,0.09701308507347622,0.0026061071130720126,0.010339111472760515
S291,0.017541617634348878,0.0009339929795581946,0.02748527638549798,0.02443310434613213,4.61792831729341e-06,0.05032525067176447,0.002067463494823198
S292,0.03921456289995282,0.001212355393331697,0.01646938894841737,0.10286884578469968,1.768294138431365e-05,0.11470358506615749,1.5519265726402547e-05
S294,0.0696445755655228,0.20640195382444848,0.05606912140088755,0.05183940117611736,0.015986613634223816,0.07705137219804194,0.010518991159417674
S295,0.06728195426895257,0.20178232355669626,0.11351847868869393,0.0702598835908405,0.007655467571194995,0.003032359797038033,0.007443212409251741
S299,0.04468979101903955,0.12914345967603197,0.1311110710999729,0.001716041170399568,1.361579561188017e-05,2.8615638971864345e-05,0.006125942733249068
S30,0.04991668388379653,0.14965149669072048,0.11700379762117742,0.026527706526117047,0.00010590709580958093,6.060390019430689e-06,0.006205134978935262
S300,0.020080194790519913,0.060032967493208876,0.0379747039746671,0.019049012244032684,0.002885157802528262,7.326069513694926e-05,0.0004660665335456007
S302,0.06556029956699422,0.14896708978451556,0.16394999721212283,0.04249483073993226,0.021592886553646867,0.008499628353202927,0.007857364758544797
S303,0.06396987598985099,0.1853179227347636,0.17172707083983454,0.006591698618474996,0.006474417192277401,0.0013517290950503216,0.01235641745870504
S304,0.0045236866401614905,0.01295586521390955,0.011028673116488074,0.001772687215001506,0.00015876621475637733,0.0009706576128958566,0.00025547046791757875
S305,0.020495428570770673,0.03182831361468264,0.03204011051329313,0.0030768472259722467,3.8436672406526525e-05,0.0559523228237586,3.6540574510889734e-05
S306,0.06512590539726514,0.1742934123011875,0.08126177724087373,0.013504002925985732,0.11352269115690886,0.002217593329349745,0.005955955429285246
S308,0.024810737448189398,0.03623900279784544,0.03697099229918221,0.011055835289202778,0.03948874310820751,0.015739522907166428,0.009370328287531999
S309,0.10755585616574516,0.2383902105767066,0.06451852089677522,0.10719909723649942,0.22972531357056972,0.0045842214299068075,0.0009177732840132942
S31,0.09849795269697383,0.2648120894873251,0.16709973462473848,0.04289588652795172,0.11442183311408417,0.0010141738407123326,0.0007439985870311119
S310,0.11198402178752741,0.19062982220163058,0.17065003941567167,0.10162225288043353,0.10564846146088293,0.08143827915145951,0.021915275615086233
S312,0.06816796071461188,0.021412204232566304,0.1862992543619842,0.0012050742363597297,0.19878962787149287,0.0004436347332839645,0.0008579688519843052
S313,0.12931788648740855,0.11515537946039787,0.3559282064689048,0.23946706469569232,0.05728517067890602,0.006926215883764219,0.0011452817367860822
S314,0.13315183997437882,0.3953332523192239,0.3942696120871982,0.005731998634297829,0.0020992194449839597,1.2910100417023153e-05,0.00146404726015193
