stone_id,mean_std_per_class,std_CaOx,std_CaP,std_UA,std_MAP,std_CYS
S354,0.019187998136929424,0.03912177547494781,0.043799266195302694,0.0030532763970701295,0.0027360043923287656,0.007229668224997728
S355,0.036748599431132456,0.05997708558884889,0.06572981459267936,0.0070182791664929025,0.012340194437111287,0.03867762337052986
S356,0.013503819016620903,0.01720502116195514,0.01702146254831841,0.014598483245689686,0.009764871928296986,0.008929256198844285
S358,0.007524402516959886,0.00449933412506207,0.018245950849450514,0.006157312553019044,0.005036886402802672,0.00368252865446513
S359,0.009176201482699422,0.013574575935253881,0.01036545470575872,0.007009478499113005,0.006593849623843023,0.008337648649528486
S36,0.014171045490479081,0.026036307810999245,0.01991492267458001,0.009324017399994193,0.004309086797641851,0.011270892769180111
S360,0.02340446475302586,0.05638580743130358,0.016700819155029863,0.010746497054279236,0.01585307606460729,0.017336124059909336
S362,0.008194491571122802,0.012219955744263272,0.015387390464420237,0.003348170419545846,0.0036811616962926104,0.006335779531092039
S363,0.024273017037236545,0.05801339265428632,0.023458147125570032,0.015694779348148002,0.012246568057831378,0.011952198000346982
S366,0.01758286300578607,0.026218269486534485,0.026333447450067164,0.00660447480361423,0.011228756389636437,0.01752936689907804
S367,0.024723249982325564,0.03146139494381922,0.04241715404932405,0.019403827411558282,0.0140764814654189,0.016257392041507363
S368,0.013389084903646537,0.01630127185035666,0.020877142393367354,0.007431646854753274,0.0035709078085787356,0.018764455611176657
S369,0.018441967983356504,0.024626409557557568,0.017171481410057095,0.014880925517787883,0.012602151514925962,0.022928871916454006
S37,0.026777904370923138,0.04155575719046428,0.03913565394253087,0.014586151069759173,0.010358916181824187,0.028253043470037174
S370,0.007684976965689058,0.014978247769972723,0.006635770609654491,0.004710372856780444,0.005937639377928037,0.006162854214109595
S371,0.04421641696153585,0.07382523067105488,0.0687329249484911,0.015240742728541203,0.017042548921070988,0.04624063753852109
S373,0.02517385982574487,0.02070519007338722,0.05601742193050355,0.014393914712320939,0.004003707269165306,0.030749065143347326
S375,0.016038631008076197,0.03190855854838689,0.01266223893573177,0.015217786259630795,0.011327122885097962,0.009077448411533571
S376,0.040594546655646026,0.09032047905873127,0.03088549168306219,0.029728744380431285,0.010890593926380355,0.04114742422962502
