stone_id,mean_std_per_class,std_CaOx,std_CaP,std_UA,std_MAP,std_CYS
S376,0.05076947991250513,0.08594467051902359,0.12064728103692736,0.042199680340848165,0.001396303525821202,0.003659464139905368
S377,0.012617554500759728,0.02866446703636661,0.023059642108247194,0.0038217125923154286,0.002418664185120888,0.005123286581748524
S378,0.02697454360396074,0.06740975011561237,0.06095352837993378,0.005120030575437959,0.00018312566597391704,0.0012062832828456792
S379,0.016234446205857244,0.04028511705547526,0.024674235495997624,0.011766922793466875,0.00129469357888849,0.003151262105457979
S38,0.04259892888236703,0.09726607791758421,0.04006179329624039,0.06040754557053168,0.007696940802509515,0.007562286824969323
S380,0.09475586052067146,0.026842287138146355,0.1433882169297982,0.2128364593198619,0.03202929998652721,0.058683039229023674
S381,0.056822699722330464,0.02369519529662144,0.0820145597798159,0.1377193510809313,0.015529871609361971,0.02515452084492168
S382,0.0703962038646478,0.06117500378175003,0.11750177010185371,0.11078677323193431,0.03527945823254497,0.027238013975155972
S383,0.007889717957319969,0.019658464682694558,0.014720204417571619,0.003373408570204534,0.0008719935314995855,0.0008245185846295467
S384,0.014149268374044854,0.035356135875068626,0.022782328725226418,0.011403510375847779,0.00039504742304025174,0.000809319471041197
S385,0.0035064470531255554,0.006654384143577894,0.00401736641712313,0.0058264924487052595,3.700419971147887e-05,0.000996988056510011
S386,0.0010655650593273849,0.002047822230210997,0.001765221375900699,0.0014206717085790653,2.8199248713225537e-05,6.591073323293796e-05
S388,0.021096094837590593,0.04796794792131782,0.03149031383733572,0.01856002154117734,0.0010740237832981383,0.006388167104823951
S389,0.06481099336476528,0.12054817153397694,0.16083919284272918,0.026648547551632193,0.004690070741400451,0.01132898415408769
S39,0.09389486400472405,0.1325727536717768,0.2154807475599057,0.052408261418285654,0.005867863420569971,0.06314469395308213
S390,0.05577419053007769,0.1368302584999875,0.09801457806143563,0.01172755989478534,0.01717288976646417,0.01512566642771585
S391,0.05941684894350753,0.13911292777120052,0.129648521583805,0.020910050579948047,0.0014610764785073097,0.005951668304076774
S392,0.019966934224137804,0.04411553230742458,0.022040497076525847,0.02655958954916126,0.0017128697949478694,0.005406182392629469
S393,0.03336078493694535,0.06687118063023662,0.03588140890262448,0.06209691205267361,0.001465289705000129,0.0004891333941919254
S394,0.02172618408876247,0.051536408182441325,0.04147705714440642,0.011290457134090754,0.0027145229701800635,0.0016124750126937826
S396,0.04768270942523243,0.11844841072761461,0.09623654150618692,0.005825055712126168,0.003130283281445469,0.014773255898789013
S397,0.007001977549097307,0.01743375896773728,0.011002418015997203,0.0030924825383898636,0.000896009739642533,0.0025852184837196614
S398,0.05228835816353108,0.1265239617296868,0.09199305478890538,0.020930538221490633,0.012140700885799804,0.009853535191772787
S399,0.0412131564591223,0.06341207412383847,0.10224643847312033,0.015666126203203293,0.007623214507103851,0.01711792898834558
S4,0.072316190238789,0.17868055051171366,0.11186575730752997,0.03668115520927391,0.007947360225627267,0.026406127939800253
S40,0.07036202645956094,0.11734800399696962,0.07769104118190524,0.051738790603856784,0.01134046682641781,0.0936918296886552
S400,0.0029026882219284067,0.007131620133264531,0.003583927712217533,0.0034151704788150847,2.7562798294982826e-05,0.00035515998704990033
S403,0.03556234724882626,0.08835395122144267,0.07101869927192447,0.012843915571898689,0.002021041885600962,0.0035741282932645426
S404,0.02963969663238584,0.07390733525341438,0.0696990508023897,0.0009370123470642341,0.001471928009765501,0.002183156749295422
S405,0.1093721817404433,0.2704499837654464,0.13088335767279946,0.10176441736056392,0.011979676203256887,0.031783473700149834
S407,0.07317182824323054,0.17647218665166145,0.13931169047548628,0.021846158484051813,0.004667774120518865,0.02356133148443427
S408,0.03438314548844619,0.08261226157164349,0.07894305535064078,0.006402147743375898,0.0016302906775579522,0.0023279720990128346
S409,0.008224582806000571,0.018970046854350973,0.014984447981835144,0.005815084029298821,0.00048491889566812797,0.000868416268849793
S41,0.16371187368105508,0.3234104412145311,0.06805801989279672,0.3377653458436742,0.006398049733974888,0.08292751172029851
S411,0.04982783481988497,0.12427431702748322,0.10322721921304634,0.007658952415767069,0.006579866089451375,0.007398819353676848
S412,0.024493700979099677,0.02785346808764108,0.034889953340893155,0.011758355930362176,0.022716267504320185,0.025250460032281808
S413,0.03922298882081733,0.09611229803492383,0.0048526989026580845,0.02662701303555805,0.01681037710367135,0.05171255702727533
S414,0.10610555597525677,0.18105791362707455,0.18352798611774435,0.028089264180742254,0.014246348621318593,0.12360626732940408
S415,0.019929463401782144,0.04025999712323837,0.01843765900669155,0.024306028524251753,0.007496288384958692,0.009147343969770351
S42,0.11098512146184121,0.27253780184407445,0.04508016828196082,0.20224941565671967,0.0010663360544022782,0.03399188547204881
S43,0.08202341285688533,0.1927732828742629,0.09251569012748785,0.03738650460266334,0.018035785258691536,0.06940580142132098
S44,0.019612532713078886,0.02205822258948234,0.03506413354281155,0.016020857973168084,0.01054265876200252,0.014376790697929947
S48,0.02072832010689083,0.05179521888916854,0.025602214414880267,0.015502396829653872,0.0027894664064009576,0.007952303994350523
S5,0.023280424614849065,0.05290557434278901,0.009602436624377856,0.052643569730178405,0.000388918963010601,0.0008616234138894566
S50,0.043916806422324754,0.1084766966119172,0.09852082312069524,0.0032339071428765013,0.00650624089669161,0.002846364339443244
S51,0.07132593540755154,0.1590730462481937,0.017138645545853717,0.061648070178391516,0.006090297456581499,0.11267961760873724
S53,0.05842209197845825,0.11604915313226773,0.11299426862785854,0.01885208354720827,0.02044992384125809,0.023765030743698613
S55,0.08361570717157508,0.18350038478358896,0.20039319421176313,0.021473091566190847,0.009488988528421297,0.0032228767679111747
S57,0.04465826336927673,0.10786501191243117,0.04648473433063495,0.008294154709891009,0.05721585226220253,0.0034315636312239883
S58,0.003966468717058204,0.005980248749888151,0.009610019403800941,0.004166669511518951,8.261545874690288e-06,6.714437420828776e-05
S59,0.04358110949420439,0.10785021743635563,0.057988238697067686,0.026097705863841605,0.012598007573040101,0.013371377900716897
S6,0.1406197612797426,0.35058474063318007,0.32215016661547646,0.0034835127624571133,0.02115240739166766,0.005727978995931689
S60,0.013708597941942412,0.03365144940881158,0.02219588495724529,0.011637414657065007,0.00021023543781471514,0.0008480052487754742
S61,0.051941810438362136,0.10383918263661888,0.09802796361141616,0.03937818933880774,0.015816382802408952,0.002647333802558945
S62,0.09946773512056697,0.083939937559426,0.20561325524937998,0.18179929034649134,0.015630192392264063,0.010356000055273498
S64,0.030308892143761163,0.07295898056661776,0.051899361824203745,0.013512586948525565,0.0075625159739150126,0.005611015405543746
S65,0.01342892965177236,0.03210765278288461,0.02993388652712795,0.004446283338440584,0.0002558310186636945,0.00040099459174495154
S66,0.05956772795965307,0.14856277749016802,0.09818451370304686,0.03957473418105267,0.008626456519182672,0.0028901579048151932
S67,0.040778683307647015,0.094911151159489,0.050315324447021276,0.049852263908169395,0.004786962989589632,0.004027714033965735
S68,0.05206002262173974,0.12020269772994778,0.08088792843079025,0.026967536445746045,0.016454119499947743,0.015787831002266932
S69,0.041530728133439325,0.10031525868025407,0.02580608351769709,0.04324621962714884,0.026539791726406952,0.011746287115689702
S70,0.03553467051576573,0.08087038477010411,0.030988935185082663,0.03784848653128491,0.006942684496468265,0.0210228615958887
S71,0.00988506332562927,0.022271739962828798,0.02295776934229676,0.002709065954011703,0.0001965813895538986,0.0012901599794551842
S72,0.053672574034065536,0.13417048096637407,0.1293414306687909,0.002350672974734234,0.001117354802857513,0.0013829307575709518
S73,0.059782039538166465,0.11500736554775882,0.0375922318309648,0.03713592960471877,0.07786847922684696,0.03130619148054291
S74,0.07540776193439196,0.18210623564852788,0.17636558515189682,0.007018503506237054,0.0082402774293381,0.003308207935959913
S76,0.05636637261809746,0.004119413275970769,0.1240447811201506,0.13031485246527266,0.013597652496588692,0.009755163732504629
S77,0.09605839578772853,0.23558545464870148,0.1623910463937679,0.023694681598029347,0.04523086434026858,0.013389931957875297
S78,0.06900685162720308,0.0048635567141387965,0.018503184181541815,0.1512914041962596,0.0028322155760253593,0.1675438974680498
S79,0.04206812965750377,0.04271777783635558,0.08088811907295793,0.04314370109326948,0.0258811601995117,0.017709890085424174
S8,0.12980853795050523,0.2904910161829154,0.2671242599965987,0.04155750685681739,0.044007114334203845,0.005862792381990698
S80,0.11235705072741309,0.08078354701884415,0.25476166832982394,0.13348585732894774,0.017680579306016936,0.07507360165343273
S81,0.021733279279696906,0.019265565069903623,0.04159314615872828,0.004762265199791618,0.041891323416939304,0.0011540965531217182
S82,0.1169925807184744,0.26944381058585404,0.10351529029776169,0.15565854090322273,0.03346888621774742,0.022876375587786126
S83,0.050338137914272676,0.0842742310845688,0.047279799388330754,0.05667388387186683,0.019445568070152852,0.04401720715644414
S85,0.029097261858387867,0.05617298744158916,0.06048140974214687,0.011970767237786582,0.01389932991158117,0.002961814958835586
S86,0.06783664846036994,0.0037050382013990245,0.13550099199309454,0.13929839120790413,0.04909468989252957,0.011584131006922358
S87,0.03355324771269892,0.07491058714349666,0.024400349533989233,0.008626236681230146,0.0566580968276382,0.0031709683771403963
S88,0.09611857644699355,0.23710329783517542,0.18017331874748949,0.013790554446456877,0.03126598536816262,0.018259725837683396
S89,0.02591088466516318,0.06363658114623352,0.0546707486574113,0.009125566101192866,0.0009949443240229363,0.0011265830969552726
S9,0.06430069255884399,0.15387919050243032,0.12356873155586477,0.029110605937209284,0.009861254347056437,0.005083680451659144
S90,0.05700422083830052,0.14230137716840252,0.13098225270176833,0.0072600907577954725,0.002492369777989261,0.001985013785547001
S91,0.05910437160088992,0.05033144981015593,0.07779739039090207,0.061893420695102105,0.04925378792674554,0.05624580918154396
S93,0.0538103323784323,0.08163427692049757,0.13270395392110856,0.025039524270961126,0.022303120489394295,0.0073707862901999195
S94,0.08679450683811876,0.15786224133582355,0.18567947916697414,0.03844766814908628,0.026799788342730467,0.025183357195979365
S95,0.07960875711709792,0.1500559265805677,0.1877565941670851,0.04633448999659912,0.010438525711586771,0.0034582491296509307
S96,0.08426812852092683,0.055045385090796047,0.15657391389834557,0.005884347336752276,0.0064410242604993695,0.19739597201824083
S97,0.03608438320615841,0.028321094408984306,0.055320184886344104,0.031197139812899784,0.009433123783615318,0.05615037313894852
S99,0.03994787937730792,0.04584988136072994,0.04921732687218249,0.02649278734565034,0.03448733114243901,0.04369207016553783
